start_node,end_node,distance,route_id,route_short_name
stop1385,stop2121,493,"route555, route509, route586, route105, route830, route690, route512, route570, route741, route510, route494, route717, route587, route358, route575, route746, route466, route502, route114, route646, route607, route779, route363, route608, route464, route813, route329, route256, route176, route178, route395, route799, route148","CTA 967, CTA 1030, CTA 24, Minibus 90, CTA 921-1133, CTA 1143, CTA 1111, CTA 825-1073, CTA 970, CTA 1072, CTA 975, CTA 28, CTA 917, CTA 727-1103, CTA 970-1051, CTA 203, CTA 934-1071, Minibus 88, Microbus, Minibus 28, CTA 16, Minibus 107, CTA 235, CTA 1005, CTA 1144, CTA 992, CTA 820, CTA 83, CTA 531, CTA 1053, CTA 212, CTA 1008"
stop1386,stop1972,722,"route306, route834",Microbus
stop1386,stop2482,894,"route213, route309","Microbus, CTA 999-1055"
stop1387,stop101,1231,"route145, route772",Microbus
stop1388,stop1390,321,"route258, route859, route572, route753, route609, route370, route170, route468, route791, route480, route563, route729, route726, route866","Minibus 50, Microbus, CTA 1-1140, CTA 910, Minibus, Minibus 57, CTA 15, Minibus 51"
stop1389,stop1196,537,"route258, route859, route753, route496, route370, route795, route170, route812, route791, route726, route866","Minibus 50, CTA 990, CTA 833, Microbus, Minibus 57, CTA 910, CTA 15, Minibus 51"
stop1389,stop1197,497,"route633, route654, route730, route480, route563","Microbus, CTA 966-1160, Minibus, CTA 1-1140"
stop1389,stop1266,722,"route609, route757","Microbus, Minibus 49"
stop1389,stop2580,386,route643,Microbus
stop139,stop952,379,"route511, route309, route306, route214, route295, route834, route772","Microbus, CTA 999-1055, Minibus"
stop1390,stop1150,1009,route572,Microbus
stop1390,stop2579,399,"route563, route468, route480, route729, route726","Minibus, CTA 1-1140, CTA 910"
stop1390,stop2581,386,"route258, route859, route753, route609, route370, route170, route791, route467, route866","Minibus 50, Microbus, Minibus 57, CTA 15, Minibus 51"
stop1391,stop521,226,"route843, route106","CTA 1161, CTA 1162"
stop1392,stop2500,912,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop1393,stop1401,247,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop1394,stop2641,330,"route382, route495, route320, route387, route201, route37, route181, route194","Microbus, CTA 1004"
stop1395,stop2537,736,"route199, route320, route181","Microbus, CTA 701-1037"
stop1395,stop92,1079,"route33, route37",Microbus
stop1396,stop1195,658,"route258, route726, route551, route859, route753, route496, route370, route795, route170, route812, route791, route780, route486, route866","Minibus 50, CTA 990, CTA 833, Microbus, CTA 15, CTA 977-1084, CTA 910, Minibus 57, CTA 96, Minibus 216, Minibus 51"
stop1396,stop180,436,"route106, route144, route652, route655, route633, route758, route796, route261, route150, route816, route843, route480, route658, route764, route362, route353, route354, route203, route155, route691, route356, route137, route286, route650, route76, route149, route504, route360, route399, route654, route730, route331, route563, route358, route800, route307, route646, route547, route300, route634, route454, route651, route169, route254, route56, route427, route647, route836, route644, route357, route419, route645, route680, route301","Minibus 40, Minibus 424, CTA 8s, Green G2, Minibus 54, CTA 1-1140, Minibus 90, Minibus 200, CTA 1108, CTA 2001, CTA 1162, CTA 342, CTA 7, CTA 900, CTA 1118, Green G1, Minibus 78, Minibus 29, CTA 1028, CTA 1150, Minibus 212, CTA 1011, CTA 1160, CTA 1145, CTA 990, CTA 855-1070, CTA 306, CTA 666-1045, Microbus, CTA 124, Minibus 500, CTA 507, Minibus, Minibus 201, Minibus 14, Minibus 211, CTA 810, CTA 794, CTA 31s, CTA 966-1160, CTA 17-17g-923, CTA 820, CTA 888, Masreya Ms4, CTA 912-1048, CTA 1161, CTA 2002, CTA 106-1069, CTA 982"
stop1397,stop1196,255,"route144, route652, route655, route758, route261, route816, route843, route433, route480, route658, route764, route362, route353, route354, route203, route155, route691, route356, route286, route650, route268, route76, route149, route504, route360, route399, route331, route800, route563, route358, route307, route646, route505, route547, route300, route634, route514, route454, route651, route56, route254, route427, route647, route729, route836, route329, route644, route572, route419, route357, route359, route645, route680, route301","Minibus 333, Minibus 40, CTA 1069, Minibus 424, CTA 8s, Green G2, Minibus 90, CTA 1-1140, Minibus 200, CTA 1108, CTA 2001, CTA 1162, CTA 342, CTA 7, CTA 900, CTA 1118, Green G1, Minibus 78, Minibus 29, CTA 1028, CTA 1150, Minibus 212, CTA 1011, CTA 1160, CTA 1145, CTA 934-1071, CTA 306, CTA 666-1045, Microbus, CTA 124, Minibus 500, CTA 507, Minibus, Minibus 201, Minibus 14, Minibus 211, CTA 810, CTA 794, CTA 31s, CTA 17-17g-923, CTA 931, CTA 820, CTA 888, Masreya Ms4, Minibus 203, CTA 2002, CTA 106-1069, CTA 982"
stop1398,stop961,678,"route715, route535",Tomnaya
stop1399,stop1060,389,route715,Tomnaya
stop14,stop1122,420,"route590, route299, route4, route1","CTA 1043s, CTA 1043, Box"
stop1400,stop331,404,"route144, route146, route155, route650, route230, route731, route360, route568, route232, route255, route627, route585, route88, route394, route158, route647, route68, route244, route528, route359, route113, route583, route90, route783, route241, route843, route166, route569, route571, route847, route218, route154, route251, route149, route805, route26, route757, route185, route171, route765, route221, route246, route259, route217, route782, route518, route100, route112, route665, route78, route415, route163, route290, route248, route97, route165, route242, route31, route312, route405, route523, route352, route81, route866, route250, route243, route247, route148, route168, route580, route414, route764, route79, route82, route226, route691, route280, route584, route141, route368, route605, route157, route282, route797, route348, route47, route227, route156, route153, route231, route759, route80","Minibus 44, Minibus 40, CTA 1023, Minibus 76, CTA 1083, CTA 35-1121, Agyad Gm1, CTA 1010, Green G1, Minibus 49, Minibus 50, CTA 132, CTA 940s, Minibus 120, CTA 32, CTA 1006, Minibus 82, Minibus 226, Minibus 167, Green G2, Minibus 127, Minibus 200, CTA 1097, Minibus 47, CTA 1162, CTA 356, CTA 1130, Minibus 11, CTA 1062, CTA 1018, Agyad Gm7, Minibus 219, CTA 1021, CTA 1081, CTA 1138, Minibus 121, Minibus 203, Agyad Gm2, CTA 400-1036, CTA 59, CTA 130, Minibus 125, CTA 1027, CTA 1056, Minibus 102, CTA 1078, CTA 1087, Minibus 146, CTA 69, Agyad Gm4, CTA 1148, CTA 828, Minibus 117, Minibus 184, CTA 1016, Minibus 66, CTA 1001, CTA 1151, Minibus 302, Minibus 329, CTA 1118, Minibus 85, Minibus 19, Minibus 212, Minibus 158, Minibus 100, Microbus, CTA 1064, Minibus 25, CTA 507, Minibus 606, Minibus 500, CTA 330, Minibus 6, Minibus 56, CTA 1053, CTA 370, CTA 323, CTA 69ss"
stop1401,stop575,392,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop1402,stop1392,238,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop1403,stop1848,12,route51,Microbus
stop1403,stop1851,244,route558,Microbus
stop1403,stop863,400,"route318, route662, route149, route738, route331, route764, route120","CTA 342, Green G2, Microbus, Green G1, Minibus 12, CTA 1022"
stop1404,stop2377,289,"route345, route555, route586, route690, route501, route571, route218, route280, route459, route650, route584, route251, route587, route731, route366, route360, route255, route344, route236, route297, route718, route651, route761, route231, route298, route806, route270, route107, route745, route722","CTA 1146, Minibus 55, CTA 11, Minibus 76, CTA 1083, Minibus 12, CTA 35-1121, Minibus 127, CTA 366-1054, Minibus 21-255, CTA 970, CTA 975, Minibus 112, CTA 971-1054, CTA 927, CTA 970-1051, Minibus 500, CTA 507, Minibus 606, Minibus 28, CTA 794, Minibus 3, Minibus 8, Minibus 259, Agyad Gm2, Minibus 113, CTA 1087, Minibus 4, Minibus 60, CTA 400-1036"
stop1405,stop357,380,"route345, route555, route586, route690, route501, route571, route218, route280, route650, route584, route251, route587, route230, route731, route255, route344, route236, route297, route718, route651, route269, route298, route806, route461, route745","CTA 1146, Minibus 55, Minibus 76, CTA 1083, CTA 35-1121, Minibus 127, CTA 366-1054, Minibus 21-255, CTA 970, CTA 356, CTA 975, Minibus 112, CTA 971-1054, CTA 970-1051, CTA 507, Minibus 606, Minibus 28, CTA 945-1082, CTA 794, Minibus 3, Minibus 259, Agyad Gm2, CTA 1087, Minibus 4, Minibus 60"
stop1406,stop1175,486,route419,Minibus 201
stop1406,stop1443,233,"route233, route564, route490, route147, route548, route561, route460, route570, route362, route575, route301, route407","CTA 810, CTA 926-1126, CTA 203, CTA 186, CTA 814, Microbus, CTA 815, CTA 166, CTA 1085, CTA 921-1133, CTA 700-1065, CTA 982"
stop1406,stop1677,400,"route655, route757, route286","CTA 2001, Minibus 49, CTA 1160"
stop1407,stop951,221,"route233, route564, route286, route490, route147, route548, route419, route561, route234, route460, route570, route757, route362, route575, route407","CTA 810, CTA 2001, CTA 926-1126, CTA 203, CTA 186, CTA 814, Microbus, CTA 815, CTA 166, CTA 1085, CTA 921-1133, CTA 700-1065, Minibus 49, Minibus 201"
stop1408,stop693,175,"route662, route149, route738, route275, route764, route120","Green G2, Microbus, Green G1, Minibus 12, CTA 1022"
stop1409,stop985,504,"route149, route662, route764","Green G2, Green G1, Minibus 12"
stop141,stop496,324,"route85, route431, route86, route425, route433, route427","CTA 31s, CTA 1136, Minibus 48, CTA 931, CTA 831, Minibus 62"
stop141,stop713,1241,"route114, route555, route604, route429, route430, route136, route211, route145, route104, route606, route95, route93, route487, route344","Minibus 310, Minibus 304, Microbus, Minibus 305, Minibus 60, Minibus 126, Minibus 28, Minibus 307, CTA 1029, CTA 1111"
stop1410,stop1468,56,"route233, route662, route149, route331, route764","CTA 342, Green G2, Microbus, Green G1, Minibus 12"
stop1411,stop593,789,"route233, route662, route558, route234, route149, route331, route764, route120","CTA 342, Green G2, Microbus, Green G1, Minibus 12, CTA 1022"
stop1412,stop893,886,"route46, route533, route221","CTA 1056, CTA 317, CTA 1057"
stop1413,stop2085,1633,route46,CTA 317
stop1414,stop1124,1205,"route73, route3",Tomnaya
stop1415,stop582,407,"route590, route73, route1, route299, route4","Tomnaya, CTA 1043s, CTA 1043, Box"
stop1416,stop1122,372,route73,Tomnaya
stop1416,stop12,696,"route590, route299, route4, route1","CTA 1043s, CTA 1043, Box"
stop1416,stop13,645,route1,Box
stop1417,stop1482,689,"route396, route530, route531, route644, route431, route175, route454, route456, route426, route532, route425, route433, route470, route427, route603, route354, route191","CTA 122-1059, CTA 31s, Minibus 89, Minibus 48, Minibus 79, CTA 204, CTA 931, CTA 831, CTA 306, Minibus 424, Microbus, CTA 811-1090, CTA 915, Minibus, CTA 1028"
stop1418,stop1951,551,"route396, route531, route644, route431, route175, route454, route456, route426, route425, route433, route470, route427, route402, route603, route354, route191","CTA 122-1059, CTA 31s, Minibus 89, Minibus 48, Minibus 79, CTA 204, CTA 931, CTA 831, CTA 306, Minibus 424, Microbus, CTA 811-1090, CTA 915, Minibus, CTA 1028"
stop1419,stop1579,3414,route697,Microbus
stop1419,stop1922,1480,"route694, route785","Microbus, CTA 409-1089"
stop1419,stop351,888,"route639, route669, route211, route693, route75, route237, route696","Microbus, CTA 1025"
stop1420,stop2223,768,"route168, route545, route304, route225, route498, route699","Microbus, Minibus 56, CTA 406-1132, CTA 1009"
stop1421,stop2037,1147,"route115, route336, route453","Tomnaya, CTA 1, CTA 573"
stop1422,stop42,2419,route115,CTA 1
stop1422,stop624,410,"route336, route453","Tomnaya, CTA 573"
stop1423,stop216,1294,route617,Microbus
stop1423,stop691,1207,route618,Microbus
stop1424,stop1470,979,route596,Microbus
stop1425,stop1208,3630,"route533, route221","CTA 1056, CTA 1057"
stop1425,stop1232,4336,"route29, route39",Microbus
stop1425,stop1895,6405,route38,Microbus
stop1425,stop425,4609,"route46, route405","CTA 317, CTA 1016"
stop1426,stop1932,1750,route864,Microbus
stop1426,stop2585,927,route252,CTA 82
stop1426,stop320,528,"route236, route277, route395, route549","Minibus 215, Minibus 3, Minibus 88, CTA 114-1060"
stop1426,stop712,1097,"route236, route277, route395, route549","Minibus 215, Minibus 3, Minibus 88, CTA 114-1060"
stop1426,stop913,2021,"route424, route863",Microbus
stop1427,stop1207,827,"route508, route829, route255, route856, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop1428,stop972,876,"route856, route508, route829, route255, route452, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop143,stop379,1359,"route285, route283",Microbus
stop1430,stop1432,252,"route646, route505, route652, route547, route356, route644, route357, route514, route454, route651, route504, route56, route170, route433, route791, route354, route203","CTA 794, Minibus 333, CTA 7, CTA 17-17g-923, CTA 931, CTA 1069, Minibus 424, CTA 306, CTA 666-1045, Minibus 90, Minibus 57, Minibus 78, CTA 106-1069, Minibus 211, Minibus 29, CTA 1028, Minibus 51"
stop1430,stop2067,133,"route758, route634, route370, route161, route76, route381, route795, route720, route179, route721, route331, route780, route380, route180","CTA 1150, CTA 1011, CTA 342, CTA 990, CTA 86, Microbus, CTA 86-1135, CTA 1107, CTA 99, CTA 977-1084, CTA 65, CTA 99ss, CTA 730, CTA 1108"
stop1430,stop513,552,route177,CTA 20
stop1430,stop514,549,"route168, route348, route198, route313, route100, route211, route225, route272, route693, route498, route75, route111, route237, route267, route785, route696","CTA 1078, CTA 430, Minibus 44, Minibus 56, Microbus, CTA 1025, CTA 1137, CTA 409-1089, CTA 1009"
stop1431,stop1432,209,"route183, route463, route314, route198, route746, route461, route313, route802, route161, route272, route498, route267, route162, route464, route87","CTA 825-1073, Minibus 107, CTA 134, CTA 430, CTA 26t, CTA 1009, Microbus, CTA 65, CTA 46, Minibus 147, CTA 995, CTA 945-1082"
stop1431,stop2063,354,"route168, route106, route100, route767, route225, route380, route180, route137, route76, route179, route237, route331, route547, route348, route169, route785, route381, route721, route75, route177","CTA 555, Minibus 44, CTA 20, Minibus 54, CTA 342, CTA 409-1089, CTA 1150, CTA 855-1070, Microbus, CTA 86-1135, CTA 99ss, CTA 1078, CTA 17-17g-923, Minibus 56, CTA 86, CTA 1161, CTA 1025, CTA 99, CTA 730"
stop1431,stop521,887,"route758, route634, route796, route150, route370, route720, route780","CTA 1011, CTA 990, CTA 912-1048, Microbus, CTA 1107, CTA 977-1084, CTA 1108"
stop1432,stop1027,434,"route463, route652, route802, route433, route267, route354, route203, route356, route161, route504, route170, route162, route746, route646, route505, route183, route547, route314, route514, route454, route272, route651, route56, route464, route87, route644, route198, route357, route461, route313, route498, route791","CTA 134, CTA 430, Minibus 333, CTA 1069, Minibus 424, Minibus 90, CTA 825-1073, CTA 7, CTA 26t, Minibus 57, Minibus 78, Minibus 29, CTA 1009, Minibus 51, CTA 1028, CTA 306, CTA 666-1045, Microbus, CTA 46, Minibus 147, Minibus 211, CTA 945-1082, CTA 794, Minibus 107, CTA 17-17g-923, CTA 931, CTA 65, CTA 106-1069, CTA 995"
