route_id,route_short_name,direction_id,stops
route260,CTA 160,1,"stop103, stop2551, stop2119, stop114, stop206, stop859, stop2235, stop758, stop1231, stop2237, stop745, stop1636, stop1118, stop322, stop2736, stop1117, stop1113, stop1445, stop309, stop1204, stop483, stop2701, stop2353, stop1262"
route261,CTA 900,0,"stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop2234, stop1536, stop781, stop693, stop2313, stop2355, stop2149, stop770"
route261,CTA 900,1,"stop2549, stop1728, stop1513, stop692, stop1257, stop2230, stop1540, stop1539, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop2550, stop109"
route262,CTA 44s-1042,0,"stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop330, stop1319, stop1743, stop1516, stop1517, stop2606, stop1614, stop2114, stop411, stop1616, stop608, stop2458, stop1617, stop190, stop2183, stop1908"
route262,CTA 44s-1042,1,"stop2710, stop2182, stop191, stop1618, stop2459, stop608, stop341, stop1566, stop412, stop927, stop287, stop2568, stop1155, stop352, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104"
route263,Tomnaya,0,"stop1370, stop1995, stop1349, stop2456, stop1690"
route263,Tomnaya,1,"stop1689, stop2455, stop1350, stop1996, stop1371"
route264,Microbus,0,"stop133, stop757, stop2236, stop860, stop205"
route265,Minibus 116,0,"stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop2631, stop2504, stop613, stop2360, stop935, stop865, stop1556, stop410, stop1936, stop274, stop944, stop2450, stop1241, stop990"
route265,Minibus 116,1,"stop1171, stop1527, stop1528, stop1924, stop647, stop989, stop1242, stop2451, stop941, stop275, stop1935, stop409, stop1555, stop285, stop1474, stop2358, stop612, stop2505, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop756, stop604, stop130"
route266,Microbus,0,"stop132, stop521, stop1194, stop1198"
route266,Microbus,1,"stop1195, stop522, stop1684, stop1702"
route267,Microbus,0,"stop1027, stop1432, stop2063, stop1430, stop514, stop512, stop467, stop1939, stop2347, stop2719"
route267,Microbus,1,"stop1028, stop2718, stop2348, stop1937, stop1940, stop466, stop511, stop505, stop509, stop513, stop1431, stop1432, stop1027, stop133"
route268,Microbus,1,"stop1505, stop1498, stop1486, stop1383, stop181, stop1397, stop1196, stop2593, stop1120, stop1702, stop129"
route269,Minibus 112,0,"stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop298, stop1724, stop854, stop372, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop2631, stop2504, stop613, stop1563, stop436, stop1756, stop1139, stop2400, stop435, stop2378, stop1405, stop357, stop2632, stop400, stop2388, stop418, stop406, stop2065, stop750, stop2452, stop1923, stop2135, stop2263, stop1990, stop1583, stop2532"
route27,Microbus,0,"stop7, stop448, stop2534, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop777, stop2309"
route27,Microbus,1,"stop2308, stop2311, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4"
route270,Minibus 112,1,"stop1924, stop2453, stop751, stop2066, stop405, stop417, stop2387, stop401, stop2633, stop1404, stop2377, stop434, stop2399, stop1755, stop437, stop2356, stop612, stop2505, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop756, stop604, stop130"
route271,Tomnaya,0,"stop131, stop1140, stop1880"
route272,Microbus,0,"stop1027, stop1432, stop2063, stop1430, stop514, stop512, stop467, stop1939, stop2347, stop723, stop2486, stop2589, stop1247, stop1795, stop1282"
route272,Microbus,1,"stop1893, stop1794, stop2590, stop2485, stop1280, stop724, stop2348, stop1937, stop1940, stop466, stop511, stop513, stop1431, stop1432, stop1027"
route273,Microbus,0,"stop2008, stop2437, stop158"
route273,Microbus,1,"stop1830, stop2438, stop2016"
route274,Microbus,0,"stop2446, stop534, stop158"
route274,Microbus,1,"stop158, stop534, stop2446"
route275,Microbus,0,"stop163, stop2509, stop1999, stop684, stop1472, stop2076, stop2355, stop1727, stop692, stop1257, stop1538, stop1409"
route275,Microbus,1,"stop1408, stop693, stop2313, stop1883, stop2077, stop1471, stop683, stop2000, stop2510, stop162, stop136"
route276,Microbus,0,"stop1538, stop781, stop693, stop2313, stop1883, stop2077, stop1471, stop683, stop2000, stop2510, stop162, stop136"
route276,Microbus,1,"stop137, stop163, stop2509, stop1999, stop684, stop1472, stop2076, stop1537"
route277,CTA 114-1060,0,"stop753, stop1817, stop577, stop1801, stop1593, stop133, stop757, stop2236, stop860, stop205, stop1188, stop2001, stop2508, stop1991, stop104, stop918, stop259, stop1246, stop1297, stop1006, stop2106, stop319, stop1426, stop712, stop709, stop2391, stop704, stop459, stop1723, stop714, stop140"
route277,CTA 114-1060,1,"stop713, stop343, stop457, stop705, stop2392, stop710, stop711, stop124, stop1426, stop320, stop2351, stop2105, stop1007, stop1298, stop1245, stop260, stop917, stop1887, stop103, stop2551, stop2119, stop114, stop206, stop859, stop2235, stop756, stop604, stop130, stop1140, stop1880, stop2303, stop2554, stop753"
route278,CTA 77,0,"stop2436, stop1204, stop483, stop309, stop1116, stop1118, stop1636, stop748, stop743, stop311, stop955, stop1069, stop1188, stop296, stop581, stop112, stop1025, stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1900, stop953"
route278,CTA 77,1,"stop713, stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop1224, stop1023, stop297, stop1189, stop205, stop323, stop954, stop310, stop2237, stop745, stop1636, stop1118, stop1116, stop309, stop2435"
route279,CTA 170,0,"stop799, stop1249, stop967, stop2585, stop2527, stop1943, stop189, stop201, stop211, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop947, stop1120, stop609, stop688"
route279,CTA 170,1,"stop1827, stop509, stop689, stop610, stop1121, stop1702, stop1337, stop2550, stop105, stop2584, stop208, stop2284, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2292, stop800, stop138"
route28,Microbus,0,"stop7, stop448, stop2534, stop2603, stop2205"
route28,Microbus,1,"stop2602, stop2720, stop447, stop646, stop4"
route280,CTA 1087,0,"stop2533, stop1582, stop1989, stop2264, stop2134, stop1924, stop2453, stop751, stop2066, stop405, stop417, stop2387, stop401, stop2633, stop1404, stop2377, stop434, stop2399, stop1755, stop437, stop2356, stop612, stop2505, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop482, stop200, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop953, stop138"
route280,CTA 1087,1,"stop713, stop343, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop2527, stop1943, stop189, stop201, stop211, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop93, stop227, stop230, stop1744, stop1010, stop2631, stop2504, stop613, stop1563, stop436, stop1756, stop1139, stop2400, stop435, stop2378, stop1405, stop357, stop2632, stop400, stop2388, stop418, stop406, stop2065, stop750, stop2452, stop1923, stop2135, stop2263, stop1990, stop1583, stop2532"
route281,CTA 824,0,"stop2424, stop1261, stop2354, stop2702, stop309, stop1116, stop1118, stop1636, stop748, stop743, stop311, stop955, stop1069, stop1188, stop296, stop112, stop1025, stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1900, stop102, stop953"
route281,CTA 824,1,"stop713, stop343, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop1224, stop1023, stop297, stop1189, stop205, stop323, stop954, stop310, stop2237, stop745, stop1636, stop1118, stop322, stop2736, stop1117, stop1113, stop1445, stop633, stop1204, stop483, stop2701, stop2353, stop1262"
route282,Minibus 120,0,"stop2720, stop447, stop646, stop4, stop2648, stop602, stop1202, stop1437, stop1358, stop2700, stop1660, stop80, stop852, stop1102, stop1133, stop2186, stop1045, stop2262, stop632, stop875, stop1221, stop1032, stop1181, stop91, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop482, stop200, stop188, stop1762, stop2300, stop2292, stop800, stop139"
route282,Minibus 120,1,"stop138, stop799, stop1249, stop967, stop2585, stop1943, stop189, stop201, stop211, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop92, stop1180, stop61, stop1030, stop1222, stop2503, stop874, stop631, stop2705, stop2260, stop1047, stop2185, stop1134, stop1101, stop853, stop1659, stop2699, stop1359, stop1438, stop1203, stop601, stop2649, stop7, stop448, stop2534, stop2721"
route283,Microbus,0,"stop461, stop378, stop143"
route283,Microbus,1,"stop143, stop379, stop460, stop463"
route284,Minibus,0,"stop2034, stop144, stop1691, stop1692, stop142"
route285,Microbus,0,"stop2092, stop2498, stop381, stop399, stop794, stop896, stop353, stop455, stop603, stop308, stop462, stop461, stop378, stop143"
route285,Microbus,1,"stop143, stop379, stop460, stop463, stop308, stop603, stop455, stop354, stop895, stop795, stop399, stop381, stop380, stop2497, stop2092"
route286,CTA 2001,0,"stop2484, stop2101, stop1104, stop2060, stop1977, stop1553, stop1737, stop1738, stop294, stop256, stop177, stop2210, stop175, stop1676, stop1407, stop951, stop1301, stop1303, stop1299, stop2489, stop1267, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop1536, stop781, stop693, stop2312, stop148, stop149"
route286,CTA 2001,1,"stop150, stop1619, stop147, stop1540, stop1534, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1266, stop2490, stop1300, stop1302, stop950, stop1406, stop1677, stop176, stop2211, stop178, stop255, stop295, stop1741, stop1736, stop1649, stop1554, stop1976, stop2059, stop1105, stop2102, stop2483, stop2477"
route287,CTA 290,0,"stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1900, stop96, stop2629, stop836, stop1019, stop2447, stop2180, stop2673, stop127, stop2029, stop452, stop2545"
route287,CTA 290,1,"stop968, stop2129, stop1142, stop2546, stop159, stop451, stop2030, stop2672, stop2181, stop1020, stop835, stop2061, stop2630, stop97, stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201"
route288,Microbus,0,"stop202, stop188, stop1478, stop214, stop2553, stop1288, stop1840, stop174, stop1036, stop470, stop431, stop501, stop1773, stop1034, stop2423, stop2621, stop1761, stop1993, stop986"
route288,Microbus,1,"stop1994, stop1760, stop1039, stop2622, stop2420, stop1033, stop1772, stop500, stop432, stop471, stop1035, stop276, stop1886, stop2552, stop1479, stop567, stop1254, stop2295, stop482, stop200"
route289,CTA 407,0,"stop198, stop188, stop1943, stop211, stop207, stop1661, stop1452, stop104, stop2551, stop2119, stop114, stop206, stop859, stop2235, stop758, stop1231, stop2237, stop742, stop1036, stop470, stop431, stop501, stop1773, stop1034, stop2420, stop1039, stop2622, stop1863, stop1177, stop560, stop1213, stop168, stop2198, stop574, stop1402, stop1392, stop2500, stop2687, stop1758, stop969, stop516, stop493, stop823, stop1324, stop2097, stop1018"
route289,CTA 407,1,"stop2686, stop1819, stop385, stop1325, stop824, stop494, stop517, stop970, stop1759, stop2688, stop2499, stop1393, stop1401, stop575, stop2683, stop1178, stop1862, stop1033, stop1772, stop500, stop432, stop471, stop244, stop2397, stop746, stop2237, stop821, stop1231, stop758, stop2236, stop860, stop205, stop1188, stop2001, stop2508, stop1991, stop105, stop2584, stop208, stop2284, stop2296, stop212, stop199"
route29,Microbus,0,"stop2408, stop731, stop195, stop1603, stop1789, stop1425, stop1232, stop1608, stop18, stop850, stop995"
route29,Microbus,1,"stop17, stop996, stop851, stop433, stop1607, stop1233, stop1788, stop2148, stop2075, stop1671, stop1605, stop801, stop2405"
route290,CTA 1023,0,"stop198, stop188, stop1943, stop211, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop1351, stop1734, stop1462, stop806, stop1225, stop422, stop1339, stop1079"
route290,CTA 1023,1,"stop1078, stop1340, stop1338, stop421, stop1226, stop805, stop1352, stop957, stop194, stop1051, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop482, stop198"
route291,Microbus,0,"stop197, stop332, stop2290, stop347, stop1925, stop580, stop578, stop518, stop1185, stop1635, stop2206, stop2714, stop1713, stop2228, stop806, stop814, stop1225, stop1078"
route292,Microbus,0,"stop1079, stop2086, stop813, stop805, stop1735, stop1352, stop957, stop1329, stop1562, stop2432, stop1009, stop1254, stop2295"
route292,Microbus,1,"stop197, stop332, stop92, stop1180, stop61, stop1030, stop1222, stop755, stop667, stop636, stop665, stop1800, stop2567, stop2414, stop956, stop1351, stop1462, stop806, stop814, stop1225, stop422, stop1339, stop1079"
route293,CTA 1020,0,"stop198, stop188, stop1943, stop211, stop207, stop1661, stop1452, stop104, stop1929, stop2658, stop1000, stop2345, stop302, stop532, stop524, stop938, stop2364, stop1613, stop1193, stop2560, stop651, stop2470, stop2466, stop2722, stop686, stop450, stop653, stop2317, stop677, stop923, stop2733, stop973, stop1667, stop20, stop21, stop32, stop933, stop1549, stop336, stop1902, stop1085"
route293,CTA 1020,1,"stop1084, stop1901, stop335, stop1550, stop932, stop33, stop1668, stop974, stop2732, stop924, stop678, stop2316, stop655, stop449, stop687, stop2723, stop2467, stop2469, stop652, stop2559, stop1192, stop1227, stop1609, stop2365, stop939, stop523, stop533, stop301, stop2337, stop2338, stop1001, stop1776, stop2659, stop2726, stop1887, stop103, stop2584, stop208, stop2284, stop2296, stop212, stop199"
route294,CTA 987,0,"stop188, stop1943, stop201, stop211, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop947, stop1120, stop609, stop688, stop2594, stop2315, stop1500, stop1489, stop1333, stop2156, stop659, stop965, stop2393, stop2008, stop2437, stop1830, stop1829, stop2607, stop847, stop1979, stop1912, stop397, stop396, stop394, stop2557"
route294,CTA 987,1,"stop1089, stop290, stop2558, stop392, stop395, stop398, stop1913, stop1978, stop846, stop2608, stop1828, stop1831, stop2438, stop2011, stop2020, stop292, stop1942, stop2196, stop1675, stop2593, stop1120, stop1702, stop1337, stop106, stop2584, stop208, stop2284, stop2296, stop212, stop202"
route295,Microbus,0,"stop1042, stop1746, stop1384, stop101, stop953, stop138, stop799, stop2645, stop222, stop2318, stop590, stop1062"
route295,Microbus,1,"stop1061, stop591, stop2319, stop221, stop2644, stop800, stop139, stop952, stop100, stop1745, stop1042"
route296,CTA 366,0,"stop198, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1900, stop96, stop2629, stop836, stop1019, stop1268, stop2129, stop1143, stop1624, stop2164, stop1525, stop412, stop2115, stop172, stop1559, stop410, stop1936, stop274, stop944, stop2450, stop1241, stop990, stop1476, stop1923, stop1248, stop1172"
route296,CTA 366,1,"stop1171, stop1527, stop1528, stop1924, stop647, stop989, stop1242, stop2451, stop941, stop275, stop1935, stop409, stop2114, stop411, stop554, stop1524, stop2165, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97, stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211"
